Product ID,Product Name,Main Category,Actual Price (Rs),Discounted Price (Rs),Discount Amount (Rs),Discount %,Discount Label,Rating,Rating Count,Rating Label,Price Category,Value Score
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen,"1,750.00","1,345.00",405.00,23.00,Medium (20-50%),3.8,"2,466",Average (3-4),Mid-range (500-2000),49.50
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen,"2,095.00","2,095.00",0.00,0.00,Low (<20%),4.5,"7,949",Excellent (>=4.5),Premium (>2000),45.00
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),Home&Kitchen,"2,300.00","1,498.00",802.00,35.00,Medium (20-50%),3.8,95,Average (3-4),Premium (>2000),55.50
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),Home&Kitchen,"2,990.00","2,199.00",791.00,26.00,Medium (20-50%),3.8,"1,558",Average (3-4),Premium (>2000),51.00
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen,"4,295.00","3,699.00",596.00,14.00,Low (<20%),4.1,"26,543",Good (4-4.5),Premium (>2000),48.00
B08VGFX2B6,"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen,199.00,177.00,22.00,11.00,Low (<20%),4.1,"3,688",Good (4-4.5),Budget (<500),46.50
B09GYBZPHF,"Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)",Home&Kitchen,"2,499.00","1,149.00","1,350.00",54.00,High (>50%),3.8,"4,383",Average (3-4),Premium (>2000),65.00
B0B4KPCBSH,IKEA Frother for Milk,Home&Kitchen,499.00,244.00,255.00,51.00,High (>50%),3.3,478,Average (3-4),Budget (<500),58.50
B09CGLY5CX,"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (‎ACGRH- INSTACOMFORT)",Home&Kitchen,"2,400.00","1,959.00",441.00,18.00,Low (<20%),4.0,237,Good (4-4.5),Premium (>2000),49.00
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen,749.00,319.00,430.00,57.00,High (>50%),4.6,124,Excellent (>=4.5),Mid-range (500-2000),74.50
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen,"1,775.00","1,499.00",276.00,16.00,Low (<20%),3.9,"14,667",Average (3-4),Mid-range (500-2000),47.00
B0BN2576GQ,"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1",Home&Kitchen,"1,599.00",469.00,"1,130.00",71.00,High (>50%),3.7,6,Average (3-4),Mid-range (500-2000),72.50
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen,"1,795.00","1,099.00",696.00,39.00,Medium (20-50%),4.2,"4,244",Good (4-4.5),Mid-range (500-2000),61.50
B01N1XVVLC,"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)",Home&Kitchen,"15,999.00","9,590.00","6,409.00",40.00,Medium (20-50%),4.1,"1,017",Good (4-4.5),Premium (>2000),61.00
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",Home&Kitchen,"1,490.00",999.00,491.00,33.00,Medium (20-50%),4.1,"12,999",Good (4-4.5),Mid-range (500-2000),57.50
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen,"1,999.00","1,299.00",700.00,35.00,Medium (20-50%),3.8,311,Average (3-4),Mid-range (500-2000),55.50
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",Home&Kitchen,499.00,292.00,207.00,41.00,Medium (20-50%),4.1,"4,238",Good (4-4.5),Budget (<500),61.50
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen,299.00,160.00,139.00,46.00,Medium (20-50%),4.6,"2,781",Excellent (>=4.5),Budget (<500),69.00
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen,600.00,600.00,0.00,0.00,Low (<20%),4.1,"10,907",Good (4-4.5),Mid-range (500-2000),41.00
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen,"1,130.00","1,130.00",0.00,0.00,Low (<20%),4.2,"13,250",Good (4-4.5),Mid-range (500-2000),42.00
B0756K5DYZ,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen,"6,295.00","3,249.00","3,046.00",48.00,Medium (20-50%),3.9,"43,070",Average (3-4),Premium (>2000),63.00
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen,"9,455.00","3,599.00","5,856.00",62.00,High (>50%),4.1,"11,828",Good (4-4.5),Premium (>2000),72.00
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen,699.00,368.00,331.00,47.00,Medium (20-50%),4.1,"1,240",Good (4-4.5),Mid-range (500-2000),64.50
B075JJ5NQC,"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen,"4,999.00","3,199.00","1,800.00",36.00,Medium (20-50%),4.0,"20,869",Good (4-4.5),Premium (>2000),58.00
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen,"2,900.00","1,599.00","1,301.00",45.00,Medium (20-50%),3.7,441,Average (3-4),Premium (>2000),59.50
B09NTHQRW3,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",Home&Kitchen,"2,499.00","1,999.00",500.00,20.00,Medium (20-50%),4.1,"1,034",Good (4-4.5),Premium (>2000),51.00
B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),Home&Kitchen,"1,190.00",616.00,574.00,48.00,Medium (20-50%),4.1,"37,126",Good (4-4.5),Mid-range (500-2000),65.00
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen,"2,100.00","1,499.00",601.00,29.00,Medium (20-50%),4.1,"6,355",Good (4-4.5),Premium (>2000),55.50
B0BMFD94VD,"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen,499.00,199.00,300.00,60.00,High (>50%),3.3,12,Average (3-4),Budget (<500),63.00
B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home&Kitchen,825.00,610.00,215.00,26.00,Medium (20-50%),4.1,"13,165",Good (4-4.5),Mid-range (500-2000),54.00
B09CKSYBLR,"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen,"1,499.00",999.00,500.00,33.00,Medium (20-50%),4.1,"1,646",Good (4-4.5),Mid-range (500-2000),57.50
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),Home&Kitchen,"9,995.00","8,999.00",996.00,10.00,Low (<20%),4.4,"17,994",Good (4-4.5),Premium (>2000),49.00
B09MTLG4TP,"SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,999.00,453.00,546.00,55.00,High (>50%),4.3,610,Good (4-4.5),Mid-range (500-2000),70.50
B097XJQZ8H,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen,"6,000.00","2,464.00","3,536.00",59.00,High (>50%),4.1,"8,866",Good (4-4.5),Premium (>2000),70.50
B00935MD1C,"Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans - 1.8 Liters, White",Home&Kitchen,"3,945.00","2,719.00","1,226.00",31.00,Medium (20-50%),3.7,"13,406",Average (3-4),Premium (>2000),52.50
B0BR4F878Q,"Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for Tap, LED Electric Head Water Heaters Tail Gallon Comfort(3000W) ((Pack of 1))",Home&Kitchen,"1,999.00","1,439.00",560.00,28.00,Medium (20-50%),4.8,"53,803",Excellent (>=4.5),Mid-range (500-2000),62.00
B0B3G5XZN5,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen,"3,499.00","2,799.00",700.00,20.00,Medium (20-50%),4.5,546,Excellent (>=4.5),Premium (>2000),55.00
B07WKB69RS,"Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use, 8 Bar Pressure,Power On/Off Indicator and Advanced Safety, (3000W, ISI Certified, 2 Years Warranty)",Home&Kitchen,"5,550.00","2,088.00","3,462.00",62.00,High (>50%),4.0,"5,292",Good (4-4.5),Premium (>2000),71.00
B09DL9978Y,"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)",Home&Kitchen,"4,590.00","2,399.00","2,191.00",48.00,Medium (20-50%),4.1,444,Good (4-4.5),Premium (>2000),65.00
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen,499.00,308.00,191.00,38.00,Medium (20-50%),3.9,"4,584",Average (3-4),Budget (<500),58.00
B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,Home&Kitchen,"4,400.00","2,599.00","1,801.00",41.00,Medium (20-50%),4.1,"14,947",Good (4-4.5),Premium (>2000),61.50
B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",Home&Kitchen,"1,000.00",479.00,521.00,52.00,High (>50%),4.2,"1,559",Good (4-4.5),Mid-range (500-2000),68.00
B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",Home&Kitchen,299.00,245.00,54.00,18.00,Low (<20%),4.1,"1,660",Good (4-4.5),Budget (<500),50.00
B09XB1R2F3,"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",Home&Kitchen,799.00,179.00,620.00,78.00,High (>50%),3.5,132,Average (3-4),Mid-range (500-2000),74.00
B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),Home&Kitchen,"5,190.00","3,569.00","1,621.00",31.00,Medium (20-50%),4.3,"28,629",Good (4-4.5),Premium (>2000),58.50
B07WJXCTG9,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,"1,345.00",699.00,646.00,48.00,Medium (20-50%),3.9,"8,446",Average (3-4),Mid-range (500-2000),63.00
B09NBZ36F7,Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home&Kitchen,"4,000.00","2,089.00","1,911.00",48.00,Medium (20-50%),4.2,"11,199",Good (4-4.5),Premium (>2000),66.00
B0912WJ87V,"Reffair AX30 [MAX] Portable Air Purifier for Car, Home & Office | Smart Ionizer Function | H13 Grade True HEPA Filter [Internationally Tested] Aromabuds Fragrance Option - Black",Car&Motorbike,"4,000.00","2,339.00","1,661.00",42.00,Medium (20-50%),3.8,"1,118",Average (3-4),Premium (>2000),59.00
B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,Home&Kitchen,"1,599.00",784.00,815.00,51.00,High (>50%),4.5,11,Excellent (>=4.5),Mid-range (500-2000),70.50
B07Z51CGGH,"Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)",Home&Kitchen,"9,999.00","5,499.00","4,500.00",45.00,Medium (20-50%),3.8,"4,353",Average (3-4),Premium (>2000),60.50
B0BDG6QDYD,Activa Heat-Max 2000 Watts Room Heater (White color ) with ABS body,Home&Kitchen,"1,990.00",899.00,"1,091.00",55.00,High (>50%),4.1,185,Good (4-4.5),Mid-range (500-2000),68.50
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,"1,695.00","1,695.00",0.00,0.00,Low (<20%),4.2,"14,290",Good (4-4.5),Mid-range (500-2000),42.00
B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",Home&Kitchen,940.00,499.00,441.00,47.00,Medium (20-50%),4.1,"3,036",Good (4-4.5),Mid-range (500-2000),64.50
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,Home&Kitchen,"4,700.00","2,699.00","2,001.00",43.00,Medium (20-50%),4.2,"1,296",Good (4-4.5),Premium (>2000),63.50
B08QW937WV,Homeistic Applience™ Instant Electric Water Heater Faucet Tap For Kitchen And Bathroom Sink Digital Water Heating Tap with Shower Head ABS Body- Shock Proof (Pack Of 1. White),Home&Kitchen,"2,999.00","1,448.00","1,551.00",52.00,High (>50%),4.5,19,Excellent (>=4.5),Premium (>2000),71.00
B0B4PPD89B,"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",Home&Kitchen,79.00,79.00,0.00,0.00,Low (<20%),4.0,97,Good (4-4.5),Budget (<500),40.00
B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),Home&Kitchen,"14,290.00","6,990.00","7,300.00",51.00,High (>50%),4.4,"1,771",Good (4-4.5),Premium (>2000),69.50
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen,"3,945.00","2,698.00","1,247.00",32.00,Medium (20-50%),4.0,"15,034",Good (4-4.5),Premium (>2000),56.00
B083M7WPZD,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",Home&Kitchen,"5,999.00","3,199.00","2,800.00",47.00,Medium (20-50%),4.0,"3,242",Good (4-4.5),Premium (>2000),63.50
B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360° Rotating Base | Water Level Indicator,Home&Kitchen,"1,950.00","1,199.00",751.00,39.00,Medium (20-50%),3.9,"2,832",Average (3-4),Mid-range (500-2000),58.50
B09F6KL23R,"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",Home&Kitchen,"2,799.00","1,414.00","1,385.00",49.00,Medium (20-50%),4.0,"1,498",Good (4-4.5),Premium (>2000),64.50
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,"1,950.00",999.00,951.00,49.00,Medium (20-50%),3.8,305,Average (3-4),Mid-range (500-2000),62.50
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",Home&Kitchen,"9,999.00","5,999.00","4,000.00",40.00,Medium (20-50%),4.2,"1,191",Good (4-4.5),Premium (>2000),62.00
B0811VCGL5,"Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor, bacteria & viruses with 99.97% efficiency, coverage area up to 484 sq. ft., Wi-Fi & Voice control - Alexa/GA (white)",Home&Kitchen,"12,999.00","9,970.00","3,029.00",23.00,Medium (20-50%),4.3,"4,049",Good (4-4.5),Premium (>2000),54.50
B07FXLC2G2,"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow Fiber Membrane",Home&Kitchen,699.00,698.00,1.00,0.00,Low (<20%),4.2,"3,160",Good (4-4.5),Mid-range (500-2000),42.00
B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home&Kitchen,"3,190.00","2,199.00",991.00,31.00,Medium (20-50%),4.3,"9,650",Good (4-4.5),Premium (>2000),58.50
B083RC4WFJ,"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Bag,Set of 2, Black Wave",Home&Kitchen,799.00,320.00,479.00,60.00,High (>50%),4.2,"3,846",Good (4-4.5),Mid-range (500-2000),72.00
B09SFRNKSR,"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",Home&Kitchen,499.00,298.00,201.00,40.00,Medium (20-50%),4.4,290,Good (4-4.5),Budget (<500),64.00
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen,"1,499.00","1,199.00",300.00,20.00,Medium (20-50%),3.8,"2,206",Average (3-4),Mid-range (500-2000),48.00
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),Home&Kitchen,"2,660.00","1,399.00","1,261.00",47.00,Medium (20-50%),4.1,"9,349",Good (4-4.5),Premium (>2000),64.50
B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",Home&Kitchen,"2,799.00",599.00,"2,200.00",79.00,High (>50%),3.9,578,Average (3-4),Premium (>2000),78.50
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen,"1,499.00","1,499.00",0.00,0.00,Low (<20%),4.3,"9,331",Good (4-4.5),Mid-range (500-2000),43.00
B08GJ57MKL,"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",Home&Kitchen,"59,900.00","14,400.00","45,500.00",76.00,High (>50%),4.4,"3,837",Good (4-4.5),Premium (>2000),82.00
B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,Home&Kitchen,"1,900.00","1,699.00",201.00,11.00,Low (<20%),3.6,"11,456",Average (3-4),Mid-range (500-2000),41.50
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home&Kitchen,999.00,649.00,350.00,35.00,Medium (20-50%),3.8,49,Average (3-4),Mid-range (500-2000),55.50
B08G8H8DPL,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",Home&Kitchen,"6,375.00","3,249.00","3,126.00",49.00,Medium (20-50%),4.0,"4,978",Good (4-4.5),Premium (>2000),64.50
B08VGM3YMF,"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",Home&Kitchen,499.00,199.00,300.00,60.00,High (>50%),4.1,"1,996",Good (4-4.5),Budget (<500),71.00
B08TTRVWKY,"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7 Eggs",Home&Kitchen,"1,899.00","1,099.00",800.00,42.00,Medium (20-50%),4.3,"1,811",Good (4-4.5),Mid-range (500-2000),64.00
B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",Home&Kitchen,"1,490.00",664.00,826.00,55.00,High (>50%),4.0,"2,198",Good (4-4.5),Mid-range (500-2000),67.50
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen,350.00,260.00,90.00,26.00,Medium (20-50%),3.9,"13,127",Average (3-4),Budget (<500),52.00
B08WRKSF9D,"V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advanced Safety Features, White",Home&Kitchen,"8,500.00","6,499.00","2,001.00",24.00,Medium (20-50%),4.4,"5,865",Good (4-4.5),Premium (>2000),56.00
B09R83SFYV,"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",Home&Kitchen,"2,499.00","1,484.00","1,015.00",41.00,Medium (20-50%),3.7,"1,067",Average (3-4),Premium (>2000),57.50
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,"1,560.00",999.00,561.00,36.00,Medium (20-50%),3.6,"4,881",Average (3-4),Mid-range (500-2000),54.00
B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",Home&Kitchen,"6,500.00","3,299.00","3,201.00",49.00,Medium (20-50%),3.7,"11,217",Average (3-4),Premium (>2000),61.50
B0BPCJM7TB,"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",Home&Kitchen,999.00,259.00,740.00,74.00,High (>50%),4.0,43,Good (4-4.5),Mid-range (500-2000),77.00
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",Home&Kitchen,"7,795.00","3,249.00","4,546.00",58.00,High (>50%),4.2,"4,664",Good (4-4.5),Premium (>2000),71.00
B07DXRGWDJ,"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",Home&Kitchen,"5,995.00","4,280.00","1,715.00",29.00,Medium (20-50%),3.8,"2,112",Average (3-4),Premium (>2000),52.50
B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,299.00,189.00,110.00,37.00,Medium (20-50%),4.2,"2,737",Good (4-4.5),Budget (<500),60.50
B09SPTNG58,"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",Home&Kitchen,"2,349.00","1,449.00",900.00,38.00,Medium (20-50%),3.9,"9,019",Average (3-4),Premium (>2000),58.00
B083J64CBB,"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",Home&Kitchen,499.00,199.00,300.00,60.00,High (>50%),4.0,"10,234",Good (4-4.5),Budget (<500),70.00
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making and Whipping Cream with 7 Speed Control (White) with Free Spatula and Oil Brush,Home&Kitchen,"1,299.00",474.00,825.00,64.00,High (>50%),4.1,550,Good (4-4.5),Mid-range (500-2000),73.00
B0BQ3K23Y1,"Oratech Coffee Frother electric, milk frother electric, coffee beater, cappuccino maker, Coffee Foamer, Mocktail Mixer, Coffee Foam Maker, coffee whisker electric, Froth Maker, coffee stirrers electric, coffee frothers, Coffee Blender, (6 Month Warranty) (Multicolour)",Home&Kitchen,499.00,279.00,220.00,44.00,Medium (20-50%),4.8,28,Excellent (>=4.5),Budget (<500),70.00
B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm",Home&Kitchen,"4,775.00","1,999.00","2,776.00",58.00,High (>50%),4.2,"1,353",Good (4-4.5),Premium (>2000),71.00
B07NKNBTT3,"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)",Home&Kitchen,"1,230.00",799.00,431.00,35.00,Medium (20-50%),4.1,"2,138",Good (4-4.5),Mid-range (500-2000),58.50
B09KPXTZXN,"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",Home&Kitchen,"1,999.00",949.00,"1,050.00",53.00,High (>50%),4.0,"1,679",Good (4-4.5),Mid-range (500-2000),66.50
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W",Home&Kitchen,"5,156.00","3,657.66","1,498.34",29.00,Medium (20-50%),3.9,"12,837",Average (3-4),Premium (>2000),53.50
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen,"1,999.00","1,699.00",300.00,15.00,Low (<20%),4.1,"8,873",Good (4-4.5),Mid-range (500-2000),48.50
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home&Kitchen,"2,095.00","1,849.00",246.00,12.00,Low (<20%),4.3,"7,681",Good (4-4.5),Premium (>2000),49.00
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),Home&Kitchen,"19,825.00","12,499.00","7,326.00",37.00,Medium (20-50%),4.1,322,Good (4-4.5),Premium (>2000),59.50
